geometry_wkt,density
"POLYGON ((-73.94383588968533 40.86111658883342, -73.94380727100207 40.862917973139275, -73.94618003618905 40.86293967680713, -73.94620859060872 40.86113829113129, -73.94383588968533 40.86111658883342))",0
"POLYGON ((-73.94380727100207 40.862917973139275, -73.9437786497278 40.86471935686418, -73.94615147918421 40.86474106190209, -73.94618003618905 40.86293967680713, -73.94380727100207 40.862917973139275))",0
"POLYGON ((-73.9437786497278 40.86471935686418, -73.94375002586226 40.86652074000811, -73.94612291959389 40.86654244641613, -73.94615147918421 40.86474106190209, -73.9437786497278 40.86471935686418))",0
"POLYGON ((-73.94375002586226 40.86652074000811, -73.94372139940518 40.868322122571065, -73.94609435741786 40.8683438303493, -73.94612291959389 40.86654244641613, -73.94375002586226 40.86652074000811))",0
"POLYGON ((-73.94372139940518 40.868322122571065, -73.94369277035628 40.87012350455306, -73.94606579265584 40.87014521370156, -73.94609435741786 40.8683438303493, -73.94372139940518 40.868322122571065))",0
"POLYGON ((-73.94369277035628 40.87012350455306, -73.94366413871533 40.87192488595405, -73.94603722530758 40.8719465964729, -73.94606579265584 40.87014521370156, -73.94369277035628 40.87012350455306))",0
"POLYGON ((-73.94366413871533 40.87192488595405, -73.94363550448203 40.873726266774035, -73.9460086553728 40.87374797866331, -73.94603722530758 40.8719465964729, -73.94366413871533 40.87192488595405))",0
"POLYGON ((-73.94363550448203 40.873726266774035, -73.94360686765611 40.87552764701304, -73.94598008285121 40.87554936027281, -73.9460086553728 40.87374797866331, -73.94363550448203 40.873726266774035))",0
"POLYGON ((-73.94360686765611 40.87552764701304, -73.94357822823734 40.87732902667101, -73.94595150774258 40.87735074130134, -73.94598008285121 40.87554936027281, -73.94360686765611 40.87552764701304))",0
"POLYGON ((-73.94357822823734 40.87732902667101, -73.94354958622543 40.87913040574797, -73.94592293004665 40.87915212174896, -73.94595150774258 40.87735074130134, -73.94357822823734 40.87732902667101))",0
"POLYGON ((-73.94354958622543 40.87913040574797, -73.94352094162012 40.88093178424392, -73.94589434976311 40.88095350161563, -73.94592293004665 40.87915212174896, -73.94354958622543 40.87913040574797))",0
"POLYGON ((-73.94323647355242 40.74940796143507, -73.94320795108871 40.7512093803785, -73.94557674033167 40.7512310478529, -73.94560519889147 40.74942962754095, -73.94323647355242 40.74940796143507))",0
"POLYGON ((-73.94320795108871 40.7512093803785, -73.94317942604467 40.75301079874131, -73.94554827919733 40.75303246758432, -73.94557674033167 40.7512310478529, -73.94320795108871 40.7512093803785))",0
"POLYGON ((-73.94317942604467 40.75301079874131, -73.94315089842001 40.75481221652352, -73.94551981548817 40.754833886735184, -73.94554827919733 40.75303246758432, -73.94317942604467 40.75301079874131))",0
"POLYGON ((-73.94315089842001 40.75481221652352, -73.9431223682145 40.75661363372511, -73.94549134920392 40.75663530530552, -73.94551981548817 40.754833886735184, -73.94315089842001 40.75481221652352))",0
"POLYGON ((-73.9431223682145 40.75661363372511, -73.94309383542786 40.758415050346066, -73.94546288034431 40.75843672329529, -73.94549134920392 40.75663530530552, -73.9431223682145 40.75661363372511))",0
"POLYGON ((-73.94309383542786 40.758415050346066, -73.94306530005981 40.760216466386396, -73.94543440890908 40.76023814070451, -73.94546288034431 40.75843672329529, -73.94309383542786 40.758415050346066))",0
"POLYGON ((-73.94306530005981 40.760216466386396, -73.9430367621101 40.76201788184609, -73.94540593489799 40.76203955753316, -73.94543440890908 40.76023814070451, -73.94306530005981 40.760216466386396))",0
"POLYGON ((-73.9430367621101 40.76201788184609, -73.94300822157847 40.76381929672514, -73.94537745831074 40.763840973781235, -73.94540593489799 40.76203955753316, -73.9430367621101 40.76201788184609))",0
"POLYGON ((-73.94300822157847 40.76381929672514, -73.94297967846464 40.76562071102352, -73.9453489791471 40.765642389448736, -73.94537745831074 40.763840973781235, -73.94300822157847 40.76381929672514))",0
"POLYGON ((-73.94297967846464 40.76562071102352, -73.94295113276837 40.76742212474127, -73.94532049740678 40.767443804535645, -73.9453489791471 40.765642389448736, -73.94297967846464 40.76562071102352))",4
"POLYGON ((-73.94295113276837 40.76742212474127, -73.94292258448937 40.76922353787832, -73.94529201308951 40.76924521904195, -73.94532049740678 40.767443804535645, -73.94295113276837 40.76742212474127))",3
"POLYGON ((-73.94292258448937 40.76922353787832, -73.94289403362738 40.77102495043471, -73.94526352619505 40.77104663296767, -73.94529201308951 40.76924521904195, -73.94292258448937 40.76922353787832))",1
"POLYGON ((-73.94289403362738 40.77102495043471, -73.94286548018215 40.77282636241041, -73.94523503672313 40.772848046312774, -73.94526352619505 40.77104663296767, -73.94289403362738 40.77102495043471))",2
"POLYGON ((-73.94286548018215 40.77282636241041, -73.9428369241534 40.77462777380544, -73.94520654467347 40.77464945907726, -73.94523503672313 40.772848046312774, -73.94286548018215 40.77282636241041))",4
"POLYGON ((-73.9428369241534 40.77462777380544, -73.94280836554086 40.776429184619765, -73.94517805004583 40.776450871261126, -73.94520654467347 40.77464945907726, -73.9428369241534 40.77462777380544))",5
"POLYGON ((-73.94280836554086 40.776429184619765, -73.94277980434428 40.77823059485339, -73.94514955283992 40.77825228286437, -73.94517805004583 40.776450871261126, -73.94280836554086 40.776429184619765))",10
"POLYGON ((-73.94277980434428 40.77823059485339, -73.94275124056338 40.7800320045063, -73.94512105305549 40.78005369388697, -73.94514955283992 40.77825228286437, -73.94277980434428 40.77823059485339))",8
"POLYGON ((-73.94275124056338 40.7800320045063, -73.94272267419792 40.7818334135785, -73.94509255069225 40.78185510432895, -73.94512105305549 40.78005369388697, -73.94275124056338 40.7800320045063))",5
"POLYGON ((-73.94272267419792 40.7818334135785, -73.94269410524761 40.78363482206997, -73.94506404574999 40.78365651419024, -73.94509255069225 40.78185510432895, -73.94272267419792 40.7818334135785))",3
"POLYGON ((-73.94269410524761 40.78363482206997, -73.94266553371219 40.78543622998072, -73.9450355382284 40.785457923470894, -73.94506404574999 40.78365651419024, -73.94269410524761 40.78363482206997))",5
"POLYGON ((-73.94266553371219 40.78543622998072, -73.9426369595914 40.78723763731072, -73.94500702812721 40.78725933217088, -73.9450355382284 40.785457923470894, -73.94266553371219 40.78543622998072))",11
"POLYGON ((-73.9426369595914 40.78723763731072, -73.94260838288497 40.78903904405999, -73.94497851544618 40.7890607402902, -73.94500702812721 40.78725933217088, -73.9426369595914 40.78723763731072))",10
"POLYGON ((-73.94260838288497 40.78903904405999, -73.94257980359264 40.79084045022851, -73.94495000018505 40.79086214782885, -73.94497851544618 40.7890607402902, -73.94260838288497 40.78903904405999))",9
"POLYGON ((-73.94257980359264 40.79084045022851, -73.94255122171413 40.792641855816264, -73.94492148234353 40.7926635547868, -73.94495000018505 40.79086214782885, -73.94257980359264 40.79084045022851))",8
"POLYGON ((-73.94255122171413 40.792641855816264, -73.9425226372492 40.79444326082325, -73.94489296192138 40.794464961164074, -73.94492148234353 40.7926635547868, -73.94255122171413 40.792641855816264))",13
"POLYGON ((-73.9425226372492 40.79444326082325, -73.94249405019755 40.79624466524947, -73.94486443891832 40.79626636696064, -73.94489296192138 40.794464961164074, -73.9425226372492 40.79444326082325))",14
"POLYGON ((-73.94249405019755 40.79624466524947, -73.94246546055895 40.7980460690949, -73.94483591333407 40.798067772176495, -73.94486443891832 40.79626636696064, -73.94249405019755 40.79624466524947))",10
"POLYGON ((-73.94246546055895 40.7980460690949, -73.94243686833313 40.79984747235956, -73.9448073851684 40.79986917681164, -73.94483591333407 40.798067772176495, -73.94246546055895 40.7980460690949))",8
"POLYGON ((-73.94243686833313 40.79984747235956, -73.94240827351979 40.80164887504342, -73.94477885442103 40.80167058086607, -73.9448073851684 40.79986917681164, -73.94243686833313 40.79984747235956))",14
"POLYGON ((-73.94240827351979 40.80164887504342, -73.9423796761187 40.803450277146474, -73.9447503210917 40.80347198433977, -73.94477885442103 40.80167058086607, -73.94240827351979 40.80164887504342))",7
"POLYGON ((-73.9423796761187 40.803450277146474, -73.94235107612958 40.80525167866874, -73.94472178518012 40.80527338723275, -73.9447503210917 40.80347198433977, -73.9423796761187 40.803450277146474))",3
"POLYGON ((-73.94235107612958 40.80525167866874, -73.94232247355215 40.80705307961017, -73.94469324668604 40.80707478954497, -73.94472178518012 40.80527338723275, -73.94235107612958 40.80525167866874))",7
"POLYGON ((-73.94232247355215 40.80705307961017, -73.94229386838619 40.80885447997079, -73.94466470560921 40.80887619127645, -73.94469324668604 40.80707478954497, -73.94232247355215 40.80705307961017))",11
"POLYGON ((-73.94229386838619 40.80885447997079, -73.94226526063137 40.8106558797506, -73.94463616194935 40.81067759242719, -73.94466470560921 40.80887619127645, -73.94229386838619 40.80885447997079))",16
"POLYGON ((-73.94226526063137 40.8106558797506, -73.94223665028747 40.81245727894956, -73.94460761570619 40.81247899299716, -73.94463616194935 40.81067759242719, -73.94226526063137 40.8106558797506))",14
"POLYGON ((-73.94223665028747 40.81245727894956, -73.94220803735422 40.81425867756768, -73.94457906687948 40.81428039298634, -73.94460761570619 40.81247899299716, -73.94223665028747 40.81245727894956))",13
"POLYGON ((-73.94220803735422 40.81425867756768, -73.94217942183136 40.816060075604945, -73.94455051546893 40.81608179239477, -73.94457906687948 40.81428039298634, -73.94220803735422 40.81425867756768))",12
"POLYGON ((-73.94217942183136 40.816060075604945, -73.94215080371858 40.81786147306136, -73.94452196147431 40.81788319122242, -73.94455051546893 40.81608179239477, -73.94217942183136 40.816060075604945))",13
"POLYGON ((-73.94215080371858 40.81786147306136, -73.94212218301566 40.81966286993691, -73.94449340489533 40.81968458946927, -73.94452196147431 40.81788319122242, -73.94215080371858 40.81786147306136))",16
"POLYGON ((-73.94212218301566 40.81966286993691, -73.94209355972231 40.8214642662316, -73.94446484573172 40.821485987135326, -73.94449340489533 40.81968458946927, -73.94212218301566 40.81966286993691))",11
"POLYGON ((-73.94209355972231 40.8214642662316, -73.94206493383827 40.823265661945406, -73.94443628398322 40.823287384220585, -73.94446484573172 40.821485987135326, -73.94209355972231 40.8214642662316))",10
"POLYGON ((-73.94206493383827 40.823265661945406, -73.94203630536329 40.825067057078336, -73.94440771964956 40.82508878072504, -73.94443628398322 40.823287384220585, -73.94206493383827 40.823265661945406))",11
"POLYGON ((-73.94203630536329 40.825067057078336, -73.94200767429707 40.82686845163038, -73.9443791527305 40.826890176648675, -73.94440771964956 40.82508878072504, -73.94203630536329 40.825067057078336))",15
"POLYGON ((-73.94200767429707 40.82686845163038, -73.94197904063938 40.828669845601524, -73.94435058322576 40.82869157199148, -73.9443791527305 40.826890176648675, -73.94200767429707 40.82686845163038))",21
"POLYGON ((-73.94197904063938 40.828669845601524, -73.94195040438993 40.83047123899174, -73.94432201113507 40.83049296675344, -73.94435058322576 40.82869157199148, -73.94197904063938 40.828669845601524))",18
"POLYGON ((-73.94195040438993 40.83047123899174, -73.94192176554846 40.83227263180108, -73.94429343645815 40.83229436093459, -73.94432201113507 40.83049296675344, -73.94195040438993 40.83047123899174))",13
"POLYGON ((-73.94192176554846 40.83227263180108, -73.9418931241147 40.8340740240295, -73.94426485919477 40.83409575453489, -73.94429343645815 40.83229436093459, -73.94192176554846 40.83227263180108))",12
"POLYGON ((-73.9418931241147 40.8340740240295, -73.94186448008838 40.83587541567697, -73.94423627934464 40.835897147554334, -73.94426485919477 40.83409575453489, -73.9418931241147 40.8340740240295))",17
"POLYGON ((-73.94186448008838 40.83587541567697, -73.94183583346926 40.837676806743545, -73.94420769690748 40.83769853999293, -73.94423627934464 40.835897147554334, -73.94186448008838 40.83587541567697))",19
"POLYGON ((-73.94183583346926 40.837676806743545, -73.94180718425704 40.839478197229155, -73.94417911188305 40.839499931850646, -73.94420769690748 40.83769853999293, -73.94183583346926 40.837676806743545))",15
"POLYGON ((-73.94180718425704 40.839478197229155, -73.94177853245147 40.841279587133826, -73.94415052427107 40.84130132312751, -73.94417911188305 40.839499931850646, -73.94180718425704 40.839478197229155))",6
"POLYGON ((-73.94177853245147 40.841279587133826, -73.94174987805228 40.84308097645755, -73.94412193407129 40.84310271382349, -73.94415052427107 40.84130132312751, -73.94177853245147 40.841279587133826))",6
"POLYGON ((-73.94174987805228 40.84308097645755, -73.94172122105921 40.84488236520032, -73.94409334128343 40.844904103938575, -73.94412193407129 40.84310271382349, -73.94174987805228 40.84308097645755))",5
"POLYGON ((-73.94172122105921 40.84488236520032, -73.94169256147198 40.84668375336211, -73.94406474590723 40.84670549347277, -73.94409334128343 40.844904103938575, -73.94172122105921 40.84488236520032))",1
"POLYGON ((-73.94169256147198 40.84668375336211, -73.94166389929033 40.84848514094294, -73.94403614794241 40.848506882426065, -73.94406474590723 40.84670549347277, -73.94169256147198 40.84668375336211))",4
"POLYGON ((-73.94166389929033 40.84848514094294, -73.94163523451401 40.850286527942785, -73.94400754738874 40.850308270798465, -73.94403614794241 40.848506882426065, -73.94166389929033 40.84848514094294))",1
"POLYGON ((-73.94163523451401 40.850286527942785, -73.94160656714273 40.85208791436164, -73.94397894424591 40.85210965858994, -73.94400754738874 40.850308270798465, -73.94163523451401 40.850286527942785))",4
"POLYGON ((-73.94160656714273 40.85208791436164, -73.94157789717623 40.85388930019951, -73.94395033851367 40.85391104580051, -73.94397894424591 40.85210965858994, -73.94160656714273 40.85208791436164))",0
"POLYGON ((-73.94157789717623 40.85388930019951, -73.94154922461425 40.85569068545639, -73.94392173019176 40.855712432430145, -73.94395033851367 40.85391104580051, -73.94157789717623 40.85388930019951))",0
"POLYGON ((-73.94154922461425 40.85569068545639, -73.94152054945651 40.857492070132245, -73.94389311927992 40.85751381847884, -73.94392173019176 40.855712432430145, -73.94154922461425 40.85569068545639))",0
"POLYGON ((-73.94152054945651 40.857492070132245, -73.94149187170274 40.85929345422709, -73.94386450577787 40.85931520394661, -73.94389311927992 40.85751381847884, -73.94152054945651 40.857492070132245))",0
"POLYGON ((-73.94149187170274 40.85929345422709, -73.9414631913527 40.86109483774092, -73.94383588968533 40.86111658883342, -73.94386450577787 40.85931520394661, -73.94149187170274 40.85929345422709))",0
"POLYGON ((-73.9414631913527 40.86109483774092, -73.94143450840609 40.86289622067371, -73.94380727100207 40.862917973139275, -73.94383588968533 40.86111658883342, -73.9414631913527 40.86109483774092))",0
