Polygon Number,Longitude,Latitude
4280,-73.928056,40.833602
4280,-73.927985,40.833727
4280,-73.927826,40.833676
4280,-73.927801,40.83372
4280,-73.927943,40.833767
4280,-73.927871,40.833893
4280,-73.92773,40.833847
4280,-73.927704,40.833891
4280,-73.927829,40.833932
4280,-73.927752,40.834067
4280,-73.927535,40.833996
4281,-73.927717,40.837712
4281,-73.927876,40.837669
4281,-73.927924,40.83777
4281,-73.928033,40.837741
4281,-73.928078,40.837836
4281,-73.927808,40.837908
4281,-73.927717,40.837712
4282,-73.920081,40.83096
4282,-73.919964,40.831178
4282,-73.91991,40.831161
4282,-73.919849,40.831275
4282,-73.919887,40.831286
4282,-73.919786,40.831473
4282,-73.919383,40.831348
4282,-73.919411,40.831296
4282,-73.919566,40.831344
4282,-73.919687,40.831119
4282,-73.919504,40.831063
4282,-73.919571,40.830938
4282,-73.919492,40.830913
4282,-73.919554,40.830798
4282,-73.920081,40.83096
4283,-73.918455,40.831405
4283,-73.918555,40.831193
4283,-73.91857,40.831197
4283,-73.918621,40.831087
4283,-73.918701,40.831109
4283,-73.918711,40.831087
4283,-73.918644,40.831069
4283,-73.918681,40.830989
4283,-73.918823,40.831027
4283,-73.918814,40.831045
4283,-73.919125,40.83113
4283,-73.91905,40.831287
4283,-73.918966,40.831264
4283,-73.918981,40.831231
4283,-73.918941,40.83122
4283,-73.918885,40.831337
4283,-73.918987,40.831365
4283,-73.91891,40.831528
4283,-73.918455,40.831405
4284,-73.920222,40.83199
4284,-73.920358,40.831727
4284,-73.920576,40.831792
4284,-73.920565,40.831812
4284,-73.920724,40.83186
4284,-73.920673,40.831959
4284,-73.920712,40.831971
4284,-73.920756,40.831886
4284,-73.920912,40.831933
4284,-73.920864,40.832025
4284,-73.920903,40.832037
4284,-73.920945,40.831956
4284,-73.921145,40.832015
4284,-73.921019,40.832258
4284,-73.920846,40.832206
4284,-73.920894,40.832113
4284,-73.920834,40.832095
4284,-73.92079,40.83218
4284,-73.920628,40.832131
4284,-73.920677,40.832038
4284,-73.920619,40.832021
4284,-73.920575,40.832104
4284,-73.920408,40.832055
4284,-73.92045,40.831974
4284,-73.920404,40.83196
4284,-73.920366,40.832033
4284,-73.920222,40.83199
4285,-73.923614,40.835843
4285,-73.923866,40.835907
4285,-73.923826,40.835998
4285,-73.923789,40.835989
4285,-73.923768,40.836038
4285,-73.923799,40.836046
4285,-73.923759,40.836138
4285,-73.923512,40.836076
4285,-73.923559,40.83597
4285,-73.923651,40.835993
4285,-73.923669,40.835952
4285,-73.923576,40.835929
4285,-73.923614,40.835843
4286,-73.920294,40.823275
4286,-73.920184,40.823494
4286,-73.920198,40.823498
4286,-73.920117,40.823658
4286,-73.920088,40.823649
4286,-73.919981,40.823863
4286,-73.919792,40.823809
4286,-73.92009,40.823216
4286,-73.920294,40.823275
4287,-73.920254,40.81825
4287,-73.92033,40.818062
4287,-73.920588,40.818123
4287,-73.920563,40.818184
4287,-73.920877,40.818257
4287,-73.920826,40.818383
4287,-73.920254,40.81825
4288,-73.922124,40.803805
4288,-73.922459,40.803929
4288,-73.922451,40.803941
4288,-73.922745,40.80405
4288,-73.922581,40.804302
4288,-73.922288,40.804192
4288,-73.922365,40.804073
4288,-73.922281,40.804042
4288,-73.922146,40.804249
4288,-73.922189,40.804265
4288,-73.922096,40.804409
4288,-73.921802,40.8043
4288,-73.922124,40.803805
4289,-73.922245,40.805098
4289,-73.9224,40.80486
4289,-73.922575,40.804925
4289,-73.92242,40.805163
4289,-73.922245,40.805098
4290,-73.906285,40.844372
4290,-73.906341,40.844375
4290,-73.906345,40.844329
4290,-73.906535,40.844339
4290,-73.90653,40.84439
4290,-73.906591,40.844393
4290,-73.90657,40.844618
4290,-73.906438,40.844611
4290,-73.906448,40.844504
4290,-73.906411,40.844502
4290,-73.906401,40.84461
4290,-73.906263,40.844603
4290,-73.906285,40.844372
4291,-73.906413,40.833392
4291,-73.906566,40.833437
4291,-73.906317,40.833925
4291,-73.906164,40.83388
4291,-73.906413,40.833392
4292,-73.912198,40.834115
4292,-73.912411,40.834195
4292,-73.912376,40.834247
4292,-73.912164,40.834167
4292,-73.912198,40.834115
4293,-73.91239,40.835491
4293,-73.912411,40.835448
4293,-73.912143,40.835374
4293,-73.912223,40.83521
4293,-73.912713,40.835345
4293,-73.912612,40.835553
4293,-73.91239,40.835491
4294,-73.896061,40.832264
4294,-73.896067,40.832298
4294,-73.895816,40.832322
4294,-73.895794,40.832189
4294,-73.895821,40.832186
4294,-73.895814,40.832144
4294,-73.896458,40.832082
4294,-73.896482,40.832223
4294,-73.896061,40.832264
4295,-73.89575,40.833053
4295,-73.895729,40.832906
4295,-73.895899,40.832892
4295,-73.89592,40.833039
4295,-73.89575,40.833053
4296,-73.889578,40.839891
4296,-73.88974,40.839728
4296,-73.889891,40.839814
4296,-73.889767,40.839937
4296,-73.889707,40.839903
4296,-73.889667,40.839942
4296,-73.889578,40.839891
4297,-73.887486,40.840065
4297,-73.887381,40.840185
4297,-73.887324,40.840155
4297,-73.887279,40.840206
4297,-73.887162,40.840147
4297,-73.887251,40.840046
4297,-73.887257,40.840049
4297,-73.887318,40.83998
4297,-73.887486,40.840065
4298,-73.887363,40.840277
4298,-73.887491,40.84034
4298,-73.887446,40.840392
4298,-73.887318,40.840329
4298,-73.887363,40.840277
4299,-73.88795,40.844324
4299,-73.887796,40.844511
4299,-73.887637,40.844437
4299,-73.887791,40.844249
4299,-73.88795,40.844324
4300,-73.875933,40.840721
4300,-73.876029,40.840544
4300,-73.876199,40.840597
4300,-73.876174,40.840642
4300,-73.876116,40.840624
4300,-73.876074,40.8407
4300,-73.876039,40.840689
4300,-73.876009,40.840745
4300,-73.875933,40.840721
4301,-73.885869,40.834633
4301,-73.885941,40.834487
4301,-73.885865,40.834466
4301,-73.885898,40.8344
4301,-73.885931,40.834409
4301,-73.88598,40.834307
4301,-73.886051,40.834327
4301,-73.886155,40.834115
4301,-73.886337,40.834165
4301,-73.886079,40.834692
4301,-73.885869,40.834633
4302,-73.879814,40.831964
4302,-73.879839,40.832074
4302,-73.879612,40.832103
4302,-73.879587,40.831993
4302,-73.879814,40.831964
4303,-73.872696,40.832549
4303,-73.87245,40.832572
4303,-73.872441,40.832519
4303,-73.872687,40.832496
4303,-73.872696,40.832549
4304,-73.880851,40.833069
4304,-73.880783,40.833166
4304,-73.880571,40.833082
4304,-73.880639,40.832984
4304,-73.880851,40.833069
4305,-73.880247,40.833908
4305,-73.880177,40.834012
4305,-73.879905,40.833906
4305,-73.879975,40.833802
4305,-73.880247,40.833908
4306,-73.9108,40.822405
4306,-73.910922,40.822402
4306,-73.910943,40.822835
4306,-73.910794,40.82284
4306,-73.910797,40.822901
4306,-73.910598,40.822907
4306,-73.910592,40.822794
4306,-73.9108,40.822405
4307,-73.907379,40.829649
4307,-73.907473,40.829453
4307,-73.907563,40.829478
4307,-73.907539,40.829528
4307,-73.907636,40.829555
4307,-73.907656,40.829513
4307,-73.907746,40.829538
4307,-73.907656,40.829725
4307,-73.907379,40.829649
4308,-73.902092,40.829908
4308,-73.902225,40.829993
4308,-73.902248,40.829973
4308,-73.902116,40.829889
4308,-73.902303,40.829721
4308,-73.902581,40.829898
4308,-73.902511,40.82996
4308,-73.902489,40.829946
4308,-73.902263,40.830149
4308,-73.902006,40.829985
4308,-73.902092,40.829908
4309,-73.911033,40.815044
4309,-73.91105,40.814986
4309,-73.911081,40.814991
4309,-73.911095,40.814941
4309,-73.911244,40.814966
4309,-73.911212,40.815074
4309,-73.911033,40.815044
4310,-73.906144,40.820699
4310,-73.90619,40.82057
4310,-73.906257,40.820584
4310,-73.906299,40.820468
4310,-73.906248,40.820457
4310,-73.906291,40.820335
4310,-73.90647,40.820371
4310,-73.906425,40.820498
4310,-73.906482,40.82051
4310,-73.906438,40.820634
4310,-73.906367,40.820619
4310,-73.906326,40.820736
4310,-73.906144,40.820699
4311,-73.899792,40.816319
4311,-73.89948,40.816649
4311,-73.899428,40.816621
4311,-73.89933,40.816725
4311,-73.899167,40.816637
4311,-73.899356,40.816436
4311,-73.899434,40.816478
4311,-73.899527,40.81638
4311,-73.899461,40.816344
4311,-73.899589,40.816209
4311,-73.899792,40.816319
4312,-73.901138,40.818279
4312,-73.901262,40.818149
4312,-73.901379,40.818213
4312,-73.901256,40.818343
4312,-73.901138,40.818279
4313,-73.901909,40.821862
4313,-73.902089,40.821899
4313,-73.902044,40.822024
4313,-73.901974,40.822009
4313,-73.901931,40.82213
4313,-73.901991,40.822142
4313,-73.901947,40.822263
4313,-73.90176,40.822225
4313,-73.901805,40.8221
4313,-73.901752,40.822089
4313,-73.901796,40.821967
4313,-73.901866,40.821981
4313,-73.901909,40.821862
4314,-73.883488,40.827996
4314,-73.883371,40.827976
4314,-73.88343,40.827786
4314,-73.883547,40.827807
4314,-73.883488,40.827996
4315,-73.890525,40.828106
4315,-73.890663,40.828108
4315,-73.89066,40.828276
4315,-73.890741,40.828277
4315,-73.890739,40.828342
4315,-73.890515,40.82834
4315,-73.890516,40.828283
4315,-73.890522,40.828283
4315,-73.890525,40.828106
4316,-73.877337,40.825273
4316,-73.87736,40.825382
4316,-73.87704,40.82542
4316,-73.877018,40.825311
4316,-73.877337,40.825273
4317,-73.888474,40.815244
4317,-73.888227,40.815278
4317,-73.888197,40.815154
4317,-73.888444,40.81512
4317,-73.888474,40.815244
4318,-73.888324,40.815518
4318,-73.888536,40.815497
4318,-73.888555,40.815607
4318,-73.888342,40.815627
4318,-73.888324,40.815518
4319,-73.884951,40.817845
4319,-73.884607,40.81789
4319,-73.884478,40.817324
4319,-73.884821,40.817279
4319,-73.884951,40.817845
4320,-73.886658,40.8184
4320,-73.886757,40.818387
4320,-73.886765,40.818427
4320,-73.886862,40.818414
4320,-73.886852,40.818371
4320,-73.886928,40.818361
4320,-73.886912,40.818292
4320,-73.886998,40.818281
4320,-73.887013,40.818348
4320,-73.886948,40.818356
4320,-73.886994,40.81856
4320,-73.886903,40.818571
4320,-73.886894,40.818534
4320,-73.8868,40.818546
4320,-73.88681,40.818587
4320,-73.886703,40.818601
4320,-73.886658,40.8184
4321,-73.871048,40.831795
4321,-73.871079,40.831956
4321,-73.870888,40.831978
4321,-73.870856,40.831817
4321,-73.871048,40.831795
4322,-73.869916,40.838177
4322,-73.869715,40.838177
4322,-73.869715,40.838057
4322,-73.869916,40.838057
4322,-73.869916,40.838177
4323,-73.8696355200113,40.8228666396549
4323,-73.869871,40.822841
4323,-73.86989,40.822941
4323,-73.869906,40.822939
4323,-73.869949,40.823168
4323,-73.87002,40.82316
4323,-73.870071,40.823435
4323,-73.870029,40.82344
4323,-73.870093,40.823781
4323,-73.869896,40.823802
4323,-73.869833,40.823467
4323,-73.869888,40.823461
4323,-73.869832,40.823163
4323,-73.8696250493602,40.8231859945155
4323,-73.8696355200113,40.8228666396549
4324,-73.871383,40.825732
4324,-73.871556,40.825713
4324,-73.871577,40.825824
4324,-73.871404,40.825842
4324,-73.871383,40.825732
4325,-73.910428,40.807749
4325,-73.910799,40.806832
4325,-73.910962,40.806869
4325,-73.910791,40.807293
4325,-73.910796,40.807308
4325,-73.910828,40.807315
4325,-73.910846,40.80737
4325,-73.910828,40.807413
4325,-73.910839,40.807447
4325,-73.910909,40.807463
4325,-73.910938,40.80739
4325,-73.911043,40.807414
4325,-73.911056,40.807454
4325,-73.911094,40.807462
4325,-73.911104,40.807493
4325,-73.911237,40.807524
4325,-73.911127,40.807795
4325,-73.910774,40.807713
4325,-73.910854,40.807515
4325,-73.910741,40.807488
4325,-73.910729,40.807491
4325,-73.91069,40.807585
4325,-73.910639,40.807595
4325,-73.910626,40.807628
4325,-73.91063,40.807641
4325,-73.910575,40.807651
4325,-73.910618,40.807661
4325,-73.910586,40.80774
4325,-73.910536,40.807728
4325,-73.910519,40.80777
4325,-73.910428,40.807749
4326,-73.910896,40.808754
4326,-73.910945,40.808637
4326,-73.911506,40.808772
4326,-73.91151,40.808762
4326,-73.911576,40.808778
4326,-73.911522,40.808905
4326,-73.910896,40.808754
4327,-73.914702,40.799726
4327,-73.916091,40.800243
4327,-73.91613,40.800214
4327,-73.917063,40.800921
4327,-73.916842,40.801278
4327,-73.914088,40.800299
4327,-73.914437,40.799735
4327,-73.914702,40.799726
4328,-73.907003,40.802138
4328,-73.907003,40.802151
4328,-73.906912,40.802378
4328,-73.906586,40.802563
4328,-73.9065,40.802514
4328,-73.906429,40.802379
4328,-73.906429,40.802276
4328,-73.906455,40.80225
4328,-73.906496,40.802238
4328,-73.906517,40.802187
4328,-73.906478,40.802148
4328,-73.90642,40.802134
4328,-73.906392,40.802163
4328,-73.906392,40.802266
4328,-73.906377,40.802266
4328,-73.906261,40.802333
4328,-73.906169,40.802333
4328,-73.906113,40.802365
4328,-73.906113,40.802309
4328,-73.906089,40.802303
4328,-73.906028,40.802322
4328,-73.906053,40.802259
4328,-73.905961,40.802208
4328,-73.906144,40.802025
4328,-73.906075,40.801956
4328,-73.906136,40.801894
4328,-73.906216,40.801912
4328,-73.906293,40.801912
4328,-73.906322,40.801896
4328,-73.906428,40.801896
4328,-73.906504,40.801853
4328,-73.907003,40.802138
4329,-73.876847,40.809169
4329,-73.876861,40.809224
4329,-73.876781,40.809236
4329,-73.876767,40.809181
4329,-73.876847,40.809169
4330,-73.906894,40.855765
4330,-73.90698,40.855654
4330,-73.907184,40.855745
4330,-73.907043,40.855927
4330,-73.90683,40.855832
4330,-73.906885,40.855761
4330,-73.906894,40.855765
4331,-73.907411,40.857117
4331,-73.907482,40.85697
4331,-73.90765,40.857017
4331,-73.907631,40.857056
4331,-73.908183,40.857208
4331,-73.908185,40.857203
4331,-73.908448,40.857275
4331,-73.908374,40.857429
4331,-73.908189,40.857378
4331,-73.908193,40.857371
4331,-73.908103,40.857346
4331,-73.908106,40.857339
4331,-73.90791,40.857285
4331,-73.907923,40.857258
4331,-73.907411,40.857117
4332,-73.9062073733812,40.8572724671511
4332,-73.906358,40.856973
4332,-73.906545,40.857027
4332,-73.906513,40.857092
4332,-73.906555,40.857104
4332,-73.90658,40.857053
4332,-73.906734,40.857097
4332,-73.9065594832906,40.8574439558389
4332,-73.9062073733812,40.8572724671511
4333,-73.915108,40.858651
4333,-73.915128,40.858664
4333,-73.915098,40.85869
4333,-73.915078,40.858677
4333,-73.915108,40.858651
4334,-73.910451,40.858692
4334,-73.910666,40.858794
4334,-73.910583,40.858893
4334,-73.910369,40.85879
4334,-73.910451,40.858692
4335,-73.906046,40.847246
4335,-73.906107,40.847012
4335,-73.906319,40.847043
4335,-73.906297,40.847125
4335,-73.906347,40.847132
4335,-73.906307,40.847285
4335,-73.906046,40.847246
4336,-73.915729,40.851345
4336,-73.915725,40.851406
4336,-73.915494,40.851399
4336,-73.915497,40.851338
4336,-73.915729,40.851345
4337,-73.899885,40.847334
4337,-73.899992,40.847082
4337,-73.90035,40.847169
4337,-73.90039,40.847075
4337,-73.900263,40.847044
4337,-73.900231,40.847119
4337,-73.90003,40.84707
4337,-73.900113,40.846875
4337,-73.900399,40.846945
4337,-73.900446,40.846835
4337,-73.900196,40.846774
4337,-73.900268,40.846606
4337,-73.900828,40.846742
4337,-73.900692,40.847061
4337,-73.900735,40.847072
4337,-73.900823,40.846863
4337,-73.900911,40.846884
4337,-73.90084,40.847051
4337,-73.901064,40.847105
4337,-73.900864,40.847573
4337,-73.899885,40.847334
4338,-73.90229,40.849414
4338,-73.902313,40.849339
4338,-73.902466,40.849365
4338,-73.902396,40.849597
4338,-73.902233,40.849569
4338,-73.902257,40.84949
4338,-73.902298,40.849497
4338,-73.902321,40.84942
4338,-73.90229,40.849414
4339,-73.894454,40.849691
4339,-73.89449,40.849606
4339,-73.89454,40.849619
4339,-73.894504,40.849703
4339,-73.894454,40.849691
4340,-73.896588,40.851922
4340,-73.896534,40.852027
4340,-73.896503,40.852018
4340,-73.896477,40.852069
4340,-73.896331,40.852026
4340,-73.896362,40.851965
4340,-73.896305,40.851949
4340,-73.896275,40.852007
4340,-73.896131,40.851965
4340,-73.896193,40.851842
4340,-73.896259,40.851861
4340,-73.89623,40.851918
4340,-73.896307,40.85194
4340,-73.896351,40.851853
4340,-73.896588,40.851922
4341,-73.91837,40.844348
4341,-73.91836,40.844414
4341,-73.918086,40.844388
4341,-73.918097,40.844322
4341,-73.91837,40.844348
4342,-73.923957,40.831684
4342,-73.923925,40.831749
4342,-73.923957,40.831758
4342,-73.923893,40.83189
4342,-73.923924,40.831899
4342,-73.923908,40.831932
4342,-73.923835,40.831912
4342,-73.923856,40.831869
4342,-73.923809,40.831856
4342,-73.9239,40.831668
4342,-73.923957,40.831684
4343,-73.924288,40.834966
4343,-73.92443,40.83472
4343,-73.924514,40.834748
4343,-73.924538,40.834708
4343,-73.924478,40.834688
4343,-73.924546,40.83457
4343,-73.924807,40.834657
4343,-73.92473,40.83479
4343,-73.92462,40.834753
4343,-73.9246,40.834787
4343,-73.924691,40.834817
4343,-73.924635,40.834914
4343,-73.924524,40.834877
4343,-73.924504,40.834912
4343,-73.924594,40.834942
4343,-73.924533,40.835047
4343,-73.924288,40.834966
4344,-73.920127,40.835462
4344,-73.919804,40.836097
4344,-73.919571,40.836029
4344,-73.919741,40.835693
4344,-73.919452,40.835609
4344,-73.919395,40.83572
4344,-73.919207,40.835666
4344,-73.919352,40.835379
4344,-73.919545,40.835435
4344,-73.919608,40.835311
4344,-73.920127,40.835462
4345,-73.918167,40.823937
4345,-73.917879,40.824112
4345,-73.91791,40.824141
4345,-73.917822,40.824195
4345,-73.917798,40.824173
4345,-73.91763,40.824276
4345,-73.917658,40.824303
4345,-73.917103,40.824642
4345,-73.91694,40.824489
4345,-73.917195,40.824333
4345,-73.917219,40.824356
4345,-73.917266,40.824327
4345,-73.917225,40.824288
4345,-73.91765,40.824028
4345,-73.91768,40.824057
4345,-73.917799,40.823984
4345,-73.917771,40.823958
4345,-73.918024,40.823804
4345,-73.918167,40.823937
4346,-73.916115,40.827806
4346,-73.916376,40.827881
4346,-73.916293,40.828048
4346,-73.916032,40.827974
4346,-73.916115,40.827806
4347,-73.927681,40.816507
4347,-73.927995,40.816582
4347,-73.927946,40.8167
4347,-73.927631,40.816625
4347,-73.927681,40.816507
4348,-73.922216,40.810835
4348,-73.922083,40.81103
4348,-73.921851,40.81094
4348,-73.921985,40.810744
4348,-73.922216,40.810835
4349,-73.919294,40.811641
4349,-73.91933,40.811591
4349,-73.919193,40.811535
4349,-73.919276,40.811418
4349,-73.919414,40.811474
4349,-73.919387,40.811511
4349,-73.920025,40.811772
4349,-73.919933,40.811901
4349,-73.919294,40.811641
4350,-73.921485,40.813206
4350,-73.92162,40.813008
4350,-73.921855,40.8131
4350,-73.92172,40.813298
4350,-73.921485,40.813206
4351,-73.916018,40.799052
4351,-73.916018,40.798972
4351,-73.916118,40.798972
4351,-73.916118,40.799052
4351,-73.916018,40.799052
4352,-73.894998,40.843107
